site,tortid,sex,status,year,quarter,date,cohab_count,logistic_count,temperature,rainfall,local_tort_density,local_burrow_density,survey_rate
FI,3008,F,NA,2005,3,2005-07-12,0,0,91.6,0.0,0,1,0.09266409266409266
FI,3008,F,NA,2006,2,2006-05-03,0,0,77.7,0.0,0,1,0.034722222222222224
FI,3008,F,NA,2006,2,2006-04-04,0,0,63.0,0.27,0,1,0.037037037037037035
FI,3008,F,NA,2005,3,2005-10-31,0,0,68.2,0.15,1,1,0.138996138996139
FI,3008,F,NA,2005,1,2005-11-21,0,0,58.5,0.0,0,1,0.06563706563706563
FI,3008,F,NA,2005,3,2005-07-26,0,0,91.6,0.0,1,4,0.09652509652509653
FI,3008,F,NA,2006,3,2006-10-10,0,0,65.8,0.1,0,1,0.08333333333333333
FI,3008,F,NA,2005,2,2005-06-14,0,0,80.2,0.0,0,4,0.138996138996139
FI,3008,F,NA,2005,1,2006-01-05,0,0,49.8,0.05,1,4,0.04861111111111111
FI,3008,F,NA,2005,2,2005-05-31,0,0,74.8,0.0,0,4,0.04633204633204633
FI,3160,F,R,2005,1,2006-01-17,1,1,49.8,0.05,1,2,0.020833333333333332
FI,3160,F,R,2005,3,2005-10-12,0,0,68.2,0.15,0,2,0.05791505791505792
FI,3160,F,R,2005,1,2005-11-15,1,1,58.5,0.0,1,2,0.03474903474903475
FI,3160,F,R,2005,3,2005-08-01,0,0,88.3,0.36,0,1,0.05791505791505792
FI,3160,F,R,2007,3,2007-08-06,0,0,90.1,0.1,0,1,0.027777777777777776
FI,3160,F,R,2005,1,2006-02-06,1,1,53.6,0.0,1,2,0.05324074074074074
FI,3160,F,R,2005,2,2005-06-08,0,0,80.2,0.0,0,1,0.03088803088803089
FI,3160,F,R,2006,2,2006-05-10,0,0,77.7,0.0,0,1,0.020833333333333332
FI,3160,F,R,2005,3,2005-07-20,0,0,91.6,0.0,0,1,0.03088803088803089
FI,3160,F,R,2005,1,2005-12-16,1,1,49.8,0.0,1,2,0.0888030888030888
FI,3160,F,R,2006,2,2006-03-17,1,1,53.8,0.23,1,2,0.046296296296296294
FI,3160,F,R,2007,3,2007-09-05,0,0,78.1,0.01,0,1,0.03205128205128205
FI,3160,F,R,2005,3,2005-08-17,0,0,88.3,0.36,0,1,0.09266409266409266
FI,3160,F,R,2006,2,2006-06-20,0,0,87.6,0.0,0,1,0.06018518518518518
FI,3160,F,R,2005,2,2005-06-15,0,0,80.2,0.0,0,1,0.13127413127413126
FI,3160,F,R,2006,3,2006-07-26,0,0,93.0,0.05,0,1,0.0763888888888889
FI,3161,M,NA,2005,1,2005-12-15,0,0,49.8,0.0,0,1,0.08108108108108109
FI,3161,M,NA,2005,1,2006-01-06,0,0,49.8,0.05,0,1,0.03009259259259259
FI,3161,M,NA,2005,3,2005-07-13,0,0,91.6,0.0,0,1,0.0694980694980695
FI,3161,M,NA,2005,1,2005-11-21,0,0,58.5,0.0,0,1,0.06563706563706563
FI,3161,M,NA,2006,2,2006-05-08,0,0,77.7,0.0,0,1,0.020833333333333332
FI,3161,M,NA,2006,3,2006-08-24,0,0,87.1,0.0,0,3,0.0787037037037037
FI,3161,M,NA,2005,1,2006-02-02,0,0,53.6,0.0,0,1,0.0625
FI,3161,M,NA,2005,3,2005-10-31,0,0,68.2,0.15,0,1,0.138996138996139
FI,3161,M,NA,2005,2,2005-06-06,0,0,80.2,0.0,0,1,0.05405405405405406
FI,3161,M,NA,2005,3,2005-08-23,1,1,88.3,0.36,1,2,0.05019305019305019
FI,3161,M,NA,2006,2,2006-06-05,0,0,87.6,0.0,0,1,0.06481481481481481
FI,3161,M,NA,2006,3,2006-10-10,0,0,65.8,0.1,0,1,0.08333333333333333
FI,3161,M,NA,2005,2,2005-06-24,0,0,80.2,0.0,0,1,0.03088803088803089
FI,3161,M,NA,2006,3,2006-07-26,0,0,93.0,0.05,0,1,0.0763888888888889
FI,3169,F,NA,2006,2,2006-06-12,0,0,87.6,0.0,0,1,0.06018518518518518
FI,4603,F,E,2011,2,2011-06-23,0,0,81.1,0.0,0,2,0.1678391959798995
FI,4603,F,E,2011,3,2011-09-15,0,0,82.8,0.31,0,2,0.12462311557788945
FI,4603,F,E,2011,3,2011-08-01,0,0,89.1,0.6,0,2,0.23115577889447236
FI,4603,F,E,2011,2,2011-06-09,0,0,81.1,0.0,0,1,0.16381909547738693
FI,4603,F,E,2011,3,2011-08-18,0,0,89.1,0.6,0,2,0.18592964824120603
FI,4603,F,E,2011,2,2011-05-05,0,0,69.6,0.02,0,1,0.2442211055276382
FI,4603,F,E,2011,2,2011-05-16,0,0,69.6,0.02,0,1,0.19095477386934673
FI,4603,F,E,2011,3,2011-08-22,0,0,89.1,0.6,0,2,0.20402010050251257
FI,4603,F,E,2011,2,2011-04-18,0,0,64.6,0.0,0,1,0.16683417085427135
FI,4603,F,E,2011,3,2011-09-26,0,0,82.8,0.31,0,3,0.15477386934673368
FI,4603,F,E,2011,3,2011-08-08,0,0,89.1,0.6,0,2,0.14773869346733667
FI,4603,F,E,2011,2,2011-06-16,0,0,81.1,0.0,0,2,0.15376884422110554
FI,4603,F,E,2011,2,2011-03-07,0,0,58.3,0.06,0,2,0.1457286432160804
FI,4603,F,E,2011,2,2011-05-26,0,0,69.6,0.02,0,1,0.13467336683417086
FI,4603,F,E,2011,2,2011-06-20,0,0,81.1,0.0,0,2,0.21407035175879396
FI,4603,F,E,2011,3,2011-09-23,0,0,82.8,0.31,0,3,0.12160804020100502
FI,4603,F,E,2011,3,2011-08-25,0,0,89.1,0.6,0,2,0.20100502512562815
FI,4603,F,E,2011,2,2011-06-22,0,0,81.1,0.0,0,2,0.1035175879396985
FI,4603,F,E,2011,3,2011-09-12,0,0,82.8,0.31,0,2,0.1487437185929648
FI,4603,F,E,2011,2,2011-05-30,0,0,69.6,0.02,0,1,0.04522613065326633
FI,4603,F,E,2011,2,2011-03-28,0,0,58.3,0.06,0,1,0.17185929648241205
FI,4603,F,E,2011,3,2011-08-29,0,0,89.1,0.6,0,2,0.21407035175879396
FI,4603,F,E,2011,3,2011-09-08,0,0,82.8,0.31,0,3,0.19396984924623115
FI,4603,F,E,2011,3,2011-09-29,0,0,82.8,0.31,0,2,0.16984924623115577
FI,4603,F,E,2011,2,2011-05-02,0,0,69.6,0.02,0,1,0.16683417085427135
FI,4603,F,E,2011,3,2011-08-04,0,0,89.1,0.6,0,2,0.1708542713567839
FI,4603,F,E,2011,2,2011-06-12,0,0,81.1,0.0,0,2,0.03819095477386935
FI,4603,F,E,2011,2,2011-03-24,0,0,58.3,0.06,0,2,0.2050251256281407
FI,4603,F,E,2011,2,2011-06-27,0,0,81.1,0.0,0,2,0.16884422110552763
FI,4603,F,E,2011,2,2011-06-02,0,0,81.1,0.0,0,1,0.10954773869346733
FI,4603,F,E,2011,3,2011-08-11,0,0,89.1,0.6,0,2,0.1829145728643216
FI,4603,F,E,2011,3,2011-09-01,0,0,82.8,0.31,0,2,0.19597989949748743
FI,2565,M,E,2013,2,2013-05-06,0,0,75.7,0.01,0,1,0.2512315270935961
FI,2565,M,E,2011,2,2011-03-04,0,0,58.3,0.06,0,1,0.16180904522613065
FI,2565,M,E,2011,2,2011-06-23,0,0,81.1,0.0,0,1,0.1678391959798995
FI,2565,M,E,2011,3,2011-08-01,0,0,89.1,0.6,0,1,0.23115577889447236
FI,2565,M,E,2011,2,2011-06-09,0,0,81.1,0.0,0,1,0.16381909547738693
FI,2565,M,E,2011,2,2011-03-27,0,0,58.3,0.06,0,1,0.033165829145728645
FI,2565,M,E,2010,1,2011-02-12,0,0,48.9,0.32,0,3,0.05728643216080402
FI,2565,M,E,2010,1,2011-02-21,0,0,48.9,0.32,0,1,0.06331658291457286
FI,2565,M,E,2011,2,2011-03-14,0,0,58.3,0.06,0,1,0.15175879396984926
FI,2565,M,E,2011,2,2011-06-13,0,0,81.1,0.0,0,1,0.16984924623115577
FI,2565,M,E,2011,2,2011-05-16,0,0,69.6,0.02,0,1,0.19095477386934673
FI,2565,M,E,2011,2,2011-06-06,0,0,81.1,0.0,0,1,0.15678391959798996
FI,2565,M,E,2012,3,2012-07-10,0,0,87.4,0.25,0,1,0.01188707280832095
FI,2565,M,E,2012,3,2012-09-04,0,0,84.4,0.0,0,1,0.0237741456166419
FI,2565,M,E,2011,2,2011-03-21,0,0,58.3,0.06,0,1,0.12562814070351758
FI,2565,M,E,2011,2,2011-03-08,0,0,58.3,0.06,0,1,0.1527638190954774
FI,2565,M,E,2012,2,2012-04-04,0,0,66.9,0.18,0,1,0.09806835066864784
FI,2565,M,E,2011,2,2011-06-30,0,0,81.1,0.0,0,1,0.17185929648241205
FI,2565,M,E,2012,3,2012-10-30,0,0,70.7,0.0,0,1,0.0549777117384844
FI,2565,M,E,2012,2,2012-06-12,0,0,84.2,0.0,0,1,0.03417533432392273
FI,2565,M,E,2011,3,2011-08-08,0,0,89.1,0.6,0,1,0.14773869346733667
FI,2565,M,E,2011,2,2011-06-16,0,0,81.1,0.0,0,1,0.15376884422110554
FI,2565,M,E,2012,1,2013-02-27,0,0,51.1,0.02,0,1,0.2561576354679803
FI,2565,M,E,2013,2,2013-06-13,0,0,87.3,0.0,0,1,0.2413793103448276
FI,2565,M,E,2012,1,2012-11-26,0,0,59.2,0.03,0,1,0.03268945022288262
FI,2565,M,E,2012,1,2012-11-13,0,0,59.2,0.03,0,1,0.031203566121842496
FI,2565,M,E,2011,2,2011-06-20,0,0,81.1,0.0,0,1,0.21407035175879396
FI,2565,M,E,2011,3,2011-08-25,0,0,89.1,0.6,0,1,0.20100502512562815
FI,2565,M,E,2013,2,2013-03-29,0,0,63.9,0.36,0,1,0.11822660098522167
FI,2565,M,E,2011,2,2011-03-28,0,0,58.3,0.06,0,1,0.17185929648241205
FI,2565,M,E,2013,2,2013-04-25,0,0,69.6,0.0,0,1,0.1477832512315271
FI,2565,M,E,2011,3,2011-08-04,0,0,89.1,0.6,0,1,0.1708542713567839
FI,2565,M,E,2010,1,2011-01-29,0,0,48.9,0.01,0,3,0.04020100502512563
FI,2565,M,E,2011,2,2011-05-19,1,1,69.6,0.02,1,1,0.16381909547738693
FI,2565,M,E,2012,2,2012-05-30,0,0,77.5,0.0,0,1,0.0237741456166419
FI,2565,M,E,2011,2,2011-06-27,0,0,81.1,0.0,0,1,0.16884422110552763
FI,2565,M,E,2010,1,2011-01-06,0,0,48.9,0.01,0,3,0.09246231155778895
FI,2565,M,E,2011,3,2011-08-11,0,0,89.1,0.6,0,1,0.1829145728643216
FI,2565,M,E,2012,2,2012-05-01,0,0,77.5,0.0,0,1,0.03714710252600297
FI,2565,M,E,2012,3,2012-08-23,0,0,91.0,0.23,0,1,0.03268945022288262
FI,2565,M,E,2011,3,2011-08-18,0,0,89.1,0.6,0,1,0.18592964824120603
FI,2565,M,E,2013,2,2013-03-19,0,0,63.9,0.36,0,1,0.10837438423645321
FI,2565,M,E,2012,1,2013-01-30,0,0,44.8,0.3,0,1,0.10837438423645321
FI,2565,M,E,2012,1,2012-12-06,0,0,48.4,0.44,0,1,0.04011887072808321
FI,2565,M,E,2011,3,2011-08-15,0,0,89.1,0.6,0,1,0.2221105527638191
FI,2565,M,E,2012,3,2012-07-03,0,0,87.4,0.25,0,1,0.03268945022288262
FI,2565,M,E,2013,2,2013-06-03,0,0,87.3,0.0,0,1,0.10344827586206896
FI,2565,M,E,2011,3,2011-09-20,0,0,82.8,0.31,0,3,0.1708542713567839
FI,2564,M,NA,2013,3,2013-10-18,0,0,65.3,0.01,0,2,0.034482758620689655
FI,2564,M,NA,2012,1,2012-11-06,0,0,59.2,0.03,0,2,0.06983655274888559
FI,2564,M,NA,2013,3,2013-07-22,0,0,92.1,0.27,0,2,0.18226600985221675
FI,2564,M,NA,2013,2,2013-06-28,0,0,87.3,0.0,0,2,0.04433497536945813
FI,2564,M,NA,2012,1,2012-12-17,0,0,48.4,0.44,0,2,0.0475482912332838
FI,2564,M,NA,2012,1,2013-01-17,0,0,44.8,0.3,0,2,0.15763546798029557
FI,2564,M,NA,2013,1,2013-12-17,0,0,47.3,0.11,0,2,0.18719211822660098
FI,2564,M,NA,2012,1,2012-11-30,0,0,59.2,0.03,0,2,0.0475482912332838
FI,2564,M,NA,2013,2,2013-05-22,0,0,75.7,0.01,0,2,0.1921182266009852
FI,2564,M,NA,2013,3,2013-07-09,0,0,92.1,0.27,0,2,0.06896551724137931
FI,2564,M,NA,2013,2,2013-06-13,0,0,87.3,0.0,0,2,0.2413793103448276
FI,2564,M,NA,2012,3,2012-09-11,0,0,84.4,0.0,0,1,0.06835066864784546
FI,2564,M,NA,2012,1,2012-11-15,0,0,59.2,0.03,0,2,0.04011887072808321
FI,2564,M,NA,2012,3,2012-08-01,1,1,91.0,0.23,1,2,0.03417533432392273
FI,2564,M,NA,2012,3,2012-10-18,0,0,70.7,0.0,0,2,0.04011887072808321
FI,2564,M,NA,2012,3,2012-09-20,1,1,84.4,0.0,1,3,0.03417533432392273
FI,2564,M,NA,2013,3,2013-08-06,0,0,86.7,1.12,0,2,0.1921182266009852
FI,2564,M,NA,2013,2,2013-06-06,0,0,87.3,0.0,0,2,0.18719211822660098
FI,2564,M,NA,2013,2,2013-03-27,0,0,63.9,0.36,1,1,0.18719211822660098
FI,2564,M,NA,2012,1,2012-11-01,0,0,59.2,0.03,0,2,0.04457652303120357
FI,2564,M,NA,2013,2,2013-05-08,0,0,75.7,0.01,0,2,0.18719211822660098
FI,2564,M,NA,2012,3,2012-09-05,0,0,84.4,0.0,0,1,0.07578008915304606
FI,2564,M,NA,2012,3,2012-10-31,0,0,70.7,0.0,0,2,0.05200594353640416
FI,2564,M,NA,2013,1,2013-11-20,0,0,56.5,1.76,0,2,0.1724137931034483
FI,2564,M,NA,2012,1,2013-02-26,0,0,51.1,0.02,0,2,0.2857142857142857
FI,2564,M,NA,2013,1,2014-01-08,0,0,53.2,0.0,0,1,0.2761904761904762
FI,2564,M,NA,2013,3,2013-09-26,0,0,80.8,0.59,0,2,0.27586206896551724
FI,7387,F,NA,2011,1,2011-12-12,0,0,45.5,0.15,0,1,0.023115577889447236
FI,7387,F,NA,2011,3,2011-08-25,0,0,89.1,0.6,0,1,0.20100502512562815
FI,7387,F,NA,2011,1,2012-01-11,0,0,50.4,0.1,0,1,0.22436849925705796
FI,7387,F,NA,2011,3,2011-08-30,0,0,89.1,0.6,0,1,0.13869346733668342
FI,7387,F,NA,2012,2,2012-03-08,0,0,58.6,0.03,0,1,0.07429420505200594
FI,7387,F,NA,2011,1,2012-02-09,0,0,52.9,0.03,0,1,0.02526002971768202
FI,7387,F,NA,2011,1,2012-02-28,0,0,52.9,0.03,0,1,0.1485884101040119
FI,7387,F,NA,2011,1,2011-11-09,0,0,53.6,0.28,0,1,0.01306532663316583
FI,500,M,NA,2013,2,2013-06-04,0,0,87.3,0.0,0,1,0.08866995073891626
FI,500,M,NA,2013,3,2013-07-15,0,0,92.1,0.27,0,2,0.06896551724137931
FI,500,M,NA,2013,3,2013-07-24,0,0,92.1,0.27,0,2,0.06896551724137931
FI,500,M,NA,2013,3,2013-08-14,0,0,86.7,1.12,0,2,0.09359605911330049
FI,500,M,NA,2013,2,2013-05-17,0,0,75.7,0.01,0,1,0.054187192118226604
FI,500,M,NA,2013,2,2013-06-03,0,0,87.3,0.0,0,1,0.10344827586206896
FI,500,M,NA,2013,3,2013-10-14,0,0,65.3,0.01,0,1,0.07881773399014778
FI,500,M,NA,2013,2,2013-05-16,0,0,75.7,0.01,0,1,0.10344827586206896
FI,500,M,NA,2013,3,2013-09-30,0,0,80.8,0.59,0,1,0.19704433497536947
FI,500,M,NA,2013,3,2013-10-22,0,0,65.3,0.01,0,1,0.1724137931034483
FI,500,M,NA,2013,3,2013-09-13,0,0,80.8,0.59,0,1,0.08374384236453201
FI,500,M,NA,2013,3,2013-08-05,0,0,86.7,1.12,0,2,0.059113300492610835
FI,500,M,NA,2013,3,2013-09-27,0,0,80.8,0.59,0,1,0.04433497536945813
FI,500,M,NA,2013,2,2013-06-25,0,0,87.3,0.0,0,2,0.08866995073891626
FI,500,M,NA,2013,2,2013-06-13,0,0,87.3,0.0,0,2,0.2413793103448276
FI,500,M,NA,2013,3,2013-08-26,0,0,86.7,1.12,0,2,0.04926108374384237
FI,4277,M,T,2005,1,2005-11-30,0,0,58.5,0.0,0,1,0.03474903474903475
FI,4277,M,T,2005,1,2005-12-30,0,0,49.8,0.0,0,1,0.08108108108108109
FI,4277,M,E,2007,1,2007-12-05,0,0,45.3,0.05,0,1,0.04700854700854701
FI,4277,M,E,2007,1,2007-11-06,0,0,59.2,1.57,0,1,0.08440170940170941
FI,4277,M,E,2007,1,2008-01-16,0,0,45.5,0.77,0,1,0.0340632603406326
FI,4277,M,T,2005,1,2006-01-27,0,0,49.8,0.05,0,1,0.041666666666666664
FI,4277,M,T,2005,1,2006-02-22,0,0,53.6,0.0,0,1,0.034722222222222224
FI,4277,M,E,2008,2,2008-03-06,0,0,59.7,0.0,0,1,0.0340632603406326
FI,4277,M,E,2007,1,2008-02-13,0,0,53.2,0.03,0,1,0.05677210056772101
FI,4276,F,T,2006,2,2006-03-24,0,0,53.8,0.23,0,1,0.03935185185185185
FI,4276,F,E,2007,3,2007-07-03,0,0,91.0,0.05,0,1,0.0405982905982906
FI,4276,F,T,2005,1,2006-01-03,0,0,49.8,0.05,0,1,0.032407407407407406
FI,4276,F,T,2005,1,2006-01-25,0,0,49.8,0.05,0,1,0.02546296296296296
FI,4276,F,T,2005,1,2006-02-14,0,0,53.6,0.0,0,1,0.037037037037037035
FI,4276,F,E,2007,3,2007-08-08,0,0,90.1,0.1,0,1,0.042735042735042736
FI,7298,M,NA,2011,3,2011-08-24,0,0,89.1,0.6,0,1,0.09748743718592964
FI,7298,M,NA,2011,3,2011-08-02,0,0,89.1,0.6,0,2,0.16080402010050251
FI,7298,M,NA,2011,1,2011-11-17,0,0,53.6,0.28,0,2,0.033165829145728645
FI,7298,M,NA,2011,1,2011-12-12,0,0,45.5,0.15,0,2,0.023115577889447236
FI,7298,M,NA,2011,3,2011-10-12,1,1,70.2,0.06,1,1,0.03919597989949749
FI,7298,M,NA,2012,2,2012-03-15,0,0,58.6,0.03,0,1,0.02823179791976226
FI,7298,M,NA,2012,2,2012-03-19,0,0,58.6,0.03,0,1,0.019316493313521546
FI,7298,M,NA,2011,1,2012-02-09,0,0,52.9,0.03,0,1,0.02526002971768202
FI,7298,M,NA,2011,3,2011-09-01,1,1,82.8,0.31,1,1,0.19597989949748743
FI,7298,M,NA,2011,3,2011-07-14,0,0,87.8,0.1,0,2,0.04623115577889447
FI,7298,M,NA,2011,1,2012-01-18,0,0,50.4,0.1,0,1,0.1515601783060921
FI,7298,M,NA,2011,1,2012-02-28,0,0,52.9,0.03,0,1,0.1485884101040119
FI,7298,M,NA,2011,1,2012-01-04,0,0,50.4,0.1,0,1,0.17533432392273401
FI,3558,F,NA,2011,2,2011-03-04,0,0,58.3,0.06,0,1,0.16180904522613065
FI,3558,F,NA,2011,2,2011-05-31,0,0,69.6,0.02,0,1,0.17788944723618091
FI,3558,F,NA,2011,3,2011-08-30,0,0,89.1,0.6,0,2,0.13869346733668342
FI,3558,F,NA,2011,3,2011-09-16,0,0,82.8,0.31,0,2,0.08442211055276382
FI,3558,F,NA,2011,3,2011-09-09,0,0,82.8,0.31,0,2,0.08844221105527639
FI,3558,F,NA,2011,2,2011-05-03,0,0,69.6,0.02,0,1,0.20100502512562815
FI,3558,F,NA,2010,1,2011-02-25,0,0,48.9,0.32,0,1,0.04321608040201005
FI,3558,F,NA,2011,2,2011-03-25,0,0,58.3,0.06,0,2,0.12261306532663317
FI,3558,F,NA,2011,3,2011-08-05,0,0,89.1,0.6,0,2,0.08341708542713568
FI,3558,F,NA,2011,3,2011-08-16,0,0,89.1,0.6,0,2,0.17688442211055277
FI,3558,F,NA,2011,2,2011-06-13,0,0,81.1,0.0,0,1,0.16984924623115577
FI,3558,F,NA,2011,2,2011-06-24,0,0,81.1,0.0,0,2,0.12964824120603016
FI,3558,F,NA,2011,2,2011-04-01,0,0,64.6,0.0,0,1,0.16683417085427135
FI,3558,F,NA,2011,2,2011-06-28,0,0,81.1,0.0,0,1,0.16984924623115577
FI,3558,F,NA,2011,2,2011-05-20,0,0,69.6,0.02,0,1,0.12964824120603016
FI,3558,F,NA,2011,2,2011-06-03,0,0,81.1,0.0,0,1,0.2020100502512563
FI,3558,F,NA,2011,3,2011-09-06,0,0,82.8,0.31,0,2,0.1185929648241206
FI,3558,F,NA,2011,2,2011-05-24,0,0,69.6,0.02,0,1,0.13366834170854272
FI,3558,F,NA,2011,2,2011-06-07,0,0,81.1,0.0,0,1,0.12562814070351758
FI,3558,F,NA,2011,3,2011-08-12,0,0,89.1,0.6,0,2,0.10150753768844221
FI,3558,F,NA,2010,1,2011-02-05,0,0,48.9,0.32,0,2,0.027135678391959798
FI,3558,F,NA,2011,2,2011-04-26,0,0,64.6,0.0,0,1,0.1487437185929648
FI,3558,F,NA,2011,3,2011-09-02,0,0,82.8,0.31,0,2,0.10954773869346733
FI,3558,F,NA,2011,3,2011-09-23,0,0,82.8,0.31,0,2,0.12160804020100502
FI,3558,F,NA,2011,3,2011-08-02,0,0,89.1,0.6,0,2,0.16080402010050251
FI,3558,F,NA,2011,3,2011-09-22,0,0,82.8,0.31,0,2,0.1185929648241206
FI,3558,F,NA,2010,1,2011-01-12,0,0,48.9,0.01,0,2,0.11758793969849246
FI,3558,F,NA,2011,2,2011-06-10,0,0,81.1,0.0,0,1,0.11658291457286432
FI,3558,F,NA,2011,2,2011-05-06,0,0,69.6,0.02,0,1,0.14974874371859295
FI,3558,F,NA,2011,3,2011-08-23,0,0,89.1,0.6,0,2,0.24723618090452262
FI,3558,F,NA,2011,3,2011-09-27,0,0,82.8,0.31,0,2,0.13668341708542714
FI,3558,F,NA,2010,1,2011-01-25,0,0,48.9,0.01,0,2,0.021105527638190954
FI,3558,F,NA,2011,2,2011-04-12,0,0,64.6,0.0,0,1,0.17788944723618091
FI,3558,F,NA,2011,2,2011-04-19,0,0,64.6,0.0,0,1,0.13266331658291458
FI,3558,F,NA,2011,2,2011-05-10,0,0,69.6,0.02,0,1,0.1798994974874372
FI,3558,F,NA,2011,2,2011-04-17,0,0,64.6,0.0,0,1,0.05728643216080402
FI,3558,F,NA,2011,3,2011-08-09,0,0,89.1,0.6,0,2,0.13266331658291458
FI,3558,F,NA,2011,2,2011-04-08,0,0,64.6,0.0,0,1,0.1407035175879397
FI,3558,F,NA,2011,2,2011-06-17,0,0,81.1,0.0,0,2,0.12361809045226131
FI,3558,F,NA,2011,2,2011-05-14,0,0,69.6,0.02,0,1,0.06733668341708543
FI,3558,F,NA,2011,3,2011-08-26,0,0,89.1,0.6,0,2,0.09346733668341708
FI,3558,F,NA,2011,3,2011-09-20,0,0,82.8,0.31,0,2,0.1708542713567839
FI,5023,F,NA,2013,3,2013-08-15,0,0,86.7,1.12,0,1,0.1330049261083744
FI,5023,F,NA,2012,3,2012-09-19,0,0,84.4,0.0,2,3,0.05349182763744428
FI,5023,F,NA,2012,3,2012-07-25,0,0,87.4,0.25,0,1,0.01188707280832095
FI,5023,F,NA,2013,3,2013-09-18,0,0,80.8,0.59,1,1,0.11822660098522167
FI,5023,F,NA,2013,2,2013-06-18,0,0,87.3,0.0,0,2,0.08374384236453201
FI,5023,F,NA,2013,3,2013-07-30,0,0,92.1,0.27,0,1,0.1477832512315271
FI,5023,F,NA,2013,3,2013-07-01,0,0,92.1,0.27,0,1,0.06403940886699508
FI,5023,F,NA,2012,2,2012-05-31,0,0,77.5,0.0,0,2,0.04606240713224369
FI,5023,F,NA,2012,2,2012-05-02,0,0,77.5,0.0,1,2,0.0713224368499257
FI,5023,F,NA,2012,2,2012-05-25,0,0,77.5,0.0,0,2,0.019316493313521546
FI,5023,F,NA,2013,3,2013-10-10,1,1,65.3,0.01,1,1,0.10837438423645321
FI,5023,F,NA,2012,1,2012-12-18,0,0,48.4,0.44,0,1,0.02674591381872214
FI,5023,F,NA,2012,3,2012-08-28,0,0,91.0,0.23,0,2,0.029717682020802376
FI,5023,F,NA,2013,3,2013-08-08,0,0,86.7,1.12,0,1,0.10837438423645321
FI,5023,F,NA,2012,1,2012-11-16,0,0,59.2,0.03,0,1,0.041604754829123326
FI,5023,F,NA,2013,3,2013-07-19,0,0,92.1,0.27,0,1,0.11822660098522167
FI,5023,F,NA,2013,3,2013-10-21,1,1,65.3,0.01,1,1,0.059113300492610835
FI,5023,F,NA,2012,2,2012-06-11,0,0,84.2,0.0,0,2,0.03714710252600297
FI,5023,F,NA,2013,1,2013-12-12,0,0,47.3,0.11,0,2,0.07881773399014778
FI,5023,F,NA,2012,1,2012-11-01,0,0,59.2,0.03,0,1,0.04457652303120357
FI,5023,F,NA,2013,2,2013-03-21,0,0,63.9,0.36,0,1,0.1330049261083744
FI,5023,F,NA,2013,2,2013-05-15,0,0,75.7,0.01,0,1,0.06896551724137931
FI,5023,F,NA,2012,1,2012-11-29,0,0,59.2,0.03,0,1,0.01634472511144131
FI,5023,F,NA,2012,3,2012-10-25,0,0,70.7,0.0,0,1,0.02823179791976226
FI,5023,F,NA,2012,1,2013-01-16,0,0,44.8,0.3,0,1,0.1330049261083744
FI,5023,F,NA,2013,3,2013-10-24,0,0,65.3,0.01,0,1,0.024630541871921183
FI,5023,F,NA,2012,1,2013-02-26,0,0,51.1,0.02,0,1,0.2857142857142857
FI,5023,F,NA,2012,3,2012-09-25,0,0,84.4,0.0,0,1,0.06537890044576523
FI,5023,F,NA,2013,3,2013-09-26,0,0,80.8,0.59,0,1,0.27586206896551724
FI,5023,F,NA,2013,3,2013-07-10,0,0,92.1,0.27,0,1,0.14285714285714285
FI,5023,F,NA,2013,1,2014-01-10,0,0,53.2,0.0,0,1,0.08571428571428572
FI,5022,M,NA,2011,2,2011-04-20,2,1,64.6,0.0,2,1,0.18391959798994975
FI,39,M,NA,2011,3,2011-08-11,0,0,89.1,0.6,0,3,0.1829145728643216
FI,39,M,NA,2011,2,2011-03-04,0,0,58.3,0.06,0,1,0.16180904522613065
FI,39,M,NA,2011,2,2011-05-31,0,0,69.6,0.02,0,1,0.17788944723618091
FI,39,M,NA,2012,1,2012-11-08,0,0,59.2,0.03,0,1,0.03566121842496285
FI,39,M,NA,2012,2,2012-05-09,0,0,77.5,0.0,0,1,0.1025260029717682
FI,39,M,NA,2013,3,2013-10-16,0,0,65.3,0.01,0,1,0.1477832512315271
FI,39,M,NA,2011,3,2011-09-22,0,0,82.8,0.31,0,1,0.1185929648241206
FI,39,M,NA,2011,3,2011-08-01,0,0,89.1,0.6,0,3,0.23115577889447236
FI,39,M,NA,2011,2,2011-06-09,0,0,81.1,0.0,1,1,0.16381909547738693
FI,39,M,NA,2012,2,2012-06-13,0,0,84.2,0.0,0,1,0.03417533432392273
FI,39,M,NA,2010,1,2011-01-15,0,0,48.9,0.01,0,1,0.053266331658291456
FI,39,M,NA,2011,3,2011-08-18,0,0,89.1,0.6,0,1,0.18592964824120603
FI,39,M,NA,2011,2,2011-03-25,0,0,58.3,0.06,0,3,0.12261306532663317
FI,39,M,NA,2011,2,2011-05-05,0,0,69.6,0.02,0,1,0.2442211055276382
FI,39,M,NA,2013,3,2013-09-16,0,0,80.8,0.59,0,2,0.18719211822660098
FI,39,M,NA,2010,1,2011-02-14,0,0,48.9,0.32,0,1,0.034170854271356785
FI,39,M,NA,2011,2,2011-06-13,0,0,81.1,0.0,0,1,0.16984924623115577
FI,39,M,NA,2011,2,2011-06-24,0,0,81.1,0.0,0,1,0.12964824120603016
FI,39,M,NA,2011,3,2011-08-22,0,0,89.1,0.6,0,1,0.20402010050251257
