site,tortid,sex,year,quarter,status,temperature,rainfall,local_tort_density,local_burrow_density,std_homerange,survey_rate,survey_freq,tort_survey,burrow_count,logistic_count
FI,3101,F,2007,3,R,81.474999999999994,0.040000000000000008,0.0,1.4285714285714286,0.038378054242194676,0.52066115702479332,0.0078636576239476154,0.109375,2,1
FI,3101,F,2008,1,NA,53.049999999999997,1.4399999999999999,nan,nan,NA,0.84873949579831942,0.027096058254920303,0.0,0,0
FI,3101,F,2008,2,R,70.700000000000003,0.087499999999999994,0.0,0.5,0.0,0.90756302521008403,0.085851477416088104,0.01834862385321101,0,0
FI,3101,F,2008,3,NA,83.324999999999989,0.037499999999999999,nan,nan,NA,1.0,0.061196163879318866,0.0,0,0
FI,3101,F,2009,1,NA,50.450000000000003,0.35499999999999998,nan,nan,NA,0.88135593220338981,0.024339614236714338,0.0,0,0
FI,3101,F,2009,2,NA,69.900000000000006,0.0050000000000000001,nan,nan,NA,1.0,0.050665254466598093,0.0,0,0
FI,3101,F,2009,3,NA,82.5,0.012500000000000001,nan,nan,NA,1.0,0.054621369412945771,0.0,0,0
FI,3101,F,2010,1,NA,52.5,1.2949999999999999,nan,nan,NA,0.70588235294117641,0.016392450338414133,0.0,0,0
FI,3101,F,2010,2,NA,67.700000000000003,0.070000000000000007,nan,nan,NA,0.97520661157024802,0.046737310452712441,0.0,0,0
FI,3101,F,2010,3,NA,82.024999999999991,0.40250000000000002,nan,nan,NA,0.71900826446280997,0.011326430818947188,0.0,0,0
FI,3101,F,2011,1,NA,49.549999999999997,0.21500000000000002,nan,nan,NA,0.54166666666666663,0.023747767667318644,0.0,0,0
FI,3101,F,2011,2,NA,68.400000000000006,0.02,nan,nan,NA,0.97520661157024802,0.053875057974546219,0.0,0,0
FI,3101,F,2011,3,NA,82.474999999999994,0.26750000000000002,nan,nan,NA,0.80327868852459017,0.040314274645425266,0.0,0,0
FI,3101,F,2012,1,NA,53.799999999999997,0.23499999999999999,nan,nan,NA,0.2711864406779661,0.010658502707146298,0.0,0,0
FI,3101,F,2012,2,NA,71.799999999999997,0.052499999999999998,nan,nan,NA,0.51666666666666661,0.011938170965299129,0.0,0,0
FI,3101,F,2012,3,NA,83.375,0.12,nan,nan,NA,0.6198347107438017,0.0084867805622569053,0.0,0,0
FI,3101,F,2013,1,NA,51.899999999999999,0.93500000000000005,nan,nan,NA,0.23529411764705882,0.0072609024900886473,0.0,0,0
FI,3101,F,2013,2,NA,74.125,0.092499999999999999,nan,nan,NA,0.53465346534653457,0.0084360915043796263,0.0,0,0
FI,3101,F,2013,3,NA,81.225000000000009,0.4975,nan,nan,NA,0.49586776859504134,0.0092395221518502095,0.0,0,0
FI,3102,F,2005,1,T,54.149999999999999,0.0,0.0,1.5,0.0,0.51260504201680679,0.0074760855789251339,0.06451612903225806,2,1
FI,3102,F,2005,2,T,77.5,0.0,0.0,1.6666666666666667,0.0042499999999563443,0.65384615384615385,0.0064412668715755714,0.08571428571428572,2,1
FI,3102,F,2005,3,T,81.324999999999989,0.19750000000000001,0.20000000000000001,1.2,0.15711446566150353,0.71794871794871795,0.0067847906234523702,0.058823529411764705,2,1
FI,3102,F,2007,1,NA,52.25,0.81000000000000005,nan,nan,NA,0.31896551724137934,0.0080744424203633494,0.0,0,0
FI,3102,F,2007,2,E,73.349999999999994,0.065000000000000002,9.0,0.0,NA,0.78448275862068972,0.0070006507503965511,0.021739130434782608,0,0
FI,3102,F,2007,3,NA,81.474999999999994,0.040000000000000008,nan,nan,NA,0.52066115702479332,0.0078636576239476154,0.0,0,0
FI,3102,F,2008,1,NA,53.049999999999997,1.4399999999999999,nan,nan,NA,0.84873949579831942,0.027096058254920303,0.0,0,0
FI,3102,F,2008,2,E,70.700000000000003,0.087499999999999994,1.2352941176470589,0.0,0.16037217201188067,0.90756302521008403,0.085851477416088104,0.3119266055045872,0,0
FI,3102,F,2008,3,E,83.324999999999989,0.037499999999999999,0.0,0.0,0.067819365164674558,1.0,0.061196163879318866,0.04878048780487805,0,0
FI,3102,F,2009,1,NA,50.450000000000003,0.35499999999999998,nan,nan,NA,0.88135593220338981,0.024339614236714338,0.0,0,0
FI,3102,F,2009,2,NA,69.900000000000006,0.0050000000000000001,nan,nan,NA,1.0,0.050665254466598093,0.0,0,0
FI,3102,F,2009,3,NA,82.5,0.012500000000000001,nan,nan,NA,1.0,0.054621369412945771,0.0,0,0
FI,3102,F,2010,1,NA,52.5,1.2949999999999999,nan,nan,NA,0.70588235294117641,0.016392450338414133,0.0,0,0
FI,3102,F,2010,2,NA,67.700000000000003,0.070000000000000007,nan,nan,NA,0.97520661157024802,0.046737310452712441,0.0,0,0
FI,3102,F,2010,3,NA,82.024999999999991,0.40250000000000002,nan,nan,NA,0.71900826446280997,0.011326430818947188,0.0,0,0
FI,3102,F,2011,1,NA,49.549999999999997,0.21500000000000002,nan,nan,NA,0.54166666666666663,0.023747767667318644,0.0,0,0
FI,3102,F,2011,2,NA,68.400000000000006,0.02,nan,nan,NA,0.97520661157024802,0.053875057974546219,0.0,0,0
FI,3102,F,2011,3,NA,82.474999999999994,0.26750000000000002,nan,nan,NA,0.80327868852459017,0.040314274645425266,0.0,0,0
FI,3102,F,2012,1,NA,53.799999999999997,0.23499999999999999,nan,nan,NA,0.2711864406779661,0.010658502707146298,0.0,0,0
FI,3102,F,2012,2,NA,71.799999999999997,0.052499999999999998,nan,nan,NA,0.51666666666666661,0.011938170965299129,0.0,0,0
FI,3102,F,2012,3,NA,83.375,0.12,nan,nan,NA,0.6198347107438017,0.0084867805622569053,0.0,0,0
FI,3102,F,2013,1,NA,51.899999999999999,0.93500000000000005,nan,nan,NA,0.23529411764705882,0.0072609024900886473,0.0,0,0
FI,3102,F,2013,2,NA,74.125,0.092499999999999999,nan,nan,NA,0.53465346534653457,0.0084360915043796263,0.0,0,0
FI,3102,F,2013,3,NA,81.225000000000009,0.4975,nan,nan,NA,0.49586776859504134,0.0092395221518502095,0.0,0,0
FI,3103,M,2005,1,C,54.149999999999999,0.0,0.0,1.5,0.0,0.51260504201680679,0.0074760855789251339,0.06451612903225806,2,1
FI,3103,M,2005,2,C,77.5,0.0,0.0,1.0,3.0799368036927168,0.65384615384615385,0.0064412668715755714,0.11428571428571428,2,1
FI,3103,M,2005,3,C,81.324999999999989,0.19750000000000001,0.0,0.8571428571428571,0.088697363107523255,0.71794871794871795,0.0067847906234523702,0.08235294117647059,2,1
FI,3103,M,2007,1,C,52.25,0.81000000000000005,0.0,0.0,0.00050000000001659828,0.31896551724137934,0.0080744424203633494,0.10526315789473684,0,0
FI,3103,M,2007,2,C,73.349999999999994,0.065000000000000002,0.0,0.5,0.11125146690670557,0.78448275862068972,0.0070006507503965511,0.043478260869565216,1,0
FI,3103,M,2007,3,C,81.474999999999994,0.040000000000000008,0.0,0.75,0.034250000000000114,0.52066115702479332,0.0078636576239476154,0.0625,1,0
FI,3103,M,2008,1,NA,53.049999999999997,1.4399999999999999,nan,nan,NA,0.84873949579831942,0.027096058254920303,0.0,0,0
FI,3103,M,2008,2,C,70.700000000000003,0.087499999999999994,0.0,0.0,0.016512064227804667,0.90756302521008403,0.085851477416088104,0.03669724770642202,0,0
FI,3103,M,2008,3,NA,83.324999999999989,0.037499999999999999,nan,nan,NA,1.0,0.061196163879318866,0.0,0,0
FI,3103,M,2009,1,NA,50.450000000000003,0.35499999999999998,nan,nan,NA,0.88135593220338981,0.024339614236714338,0.0,0,0
FI,3103,M,2009,2,NA,69.900000000000006,0.0050000000000000001,nan,nan,NA,1.0,0.050665254466598093,0.0,0,0
FI,3103,M,2009,3,NA,82.5,0.012500000000000001,nan,nan,NA,1.0,0.054621369412945771,0.0,0,0
FI,3103,M,2010,1,NA,52.5,1.2949999999999999,nan,nan,NA,0.70588235294117641,0.016392450338414133,0.0,0,0
FI,3103,M,2010,2,NA,67.700000000000003,0.070000000000000007,nan,nan,NA,0.97520661157024802,0.046737310452712441,0.0,0,0
FI,3103,M,2010,3,NA,82.024999999999991,0.40250000000000002,nan,nan,NA,0.71900826446280997,0.011326430818947188,0.0,0,0
FI,3103,M,2011,1,NA,49.549999999999997,0.21500000000000002,nan,nan,NA,0.54166666666666663,0.023747767667318644,0.0,0,0
FI,3103,M,2011,2,NA,68.400000000000006,0.02,nan,nan,NA,0.97520661157024802,0.053875057974546219,0.0,0,0
FI,3103,M,2011,3,NA,82.474999999999994,0.26750000000000002,nan,nan,NA,0.80327868852459017,0.040314274645425266,0.0,0,0
FI,3103,M,2012,1,NA,53.799999999999997,0.23499999999999999,nan,nan,NA,0.2711864406779661,0.010658502707146298,0.0,0,0
FI,3103,M,2012,2,NA,71.799999999999997,0.052499999999999998,nan,nan,NA,0.51666666666666661,0.011938170965299129,0.0,0,0
FI,3103,M,2012,3,NA,83.375,0.12,nan,nan,NA,0.6198347107438017,0.0084867805622569053,0.0,0,0
FI,3103,M,2013,1,NA,51.899999999999999,0.93500000000000005,nan,nan,NA,0.23529411764705882,0.0072609024900886473,0.0,0,0
FI,3103,M,2013,2,NA,74.125,0.092499999999999999,nan,nan,NA,0.53465346534653457,0.0084360915043796263,0.0,0,0
FI,3103,M,2013,3,NA,81.225000000000009,0.4975,nan,nan,NA,0.49586776859504134,0.0092395221518502095,0.0,0,0
FI,5,M,2005,1,NA,54.149999999999999,0.0,nan,nan,NA,0.51260504201680679,0.0074760855789251339,0.0,0,0
FI,5,M,2005,2,NA,77.5,0.0,nan,nan,NA,0.65384615384615385,0.0064412668715755714,0.0,0,0
FI,5,M,2005,3,NA,81.324999999999989,0.19750000000000001,nan,nan,NA,0.71794871794871795,0.0067847906234523702,0.0,0,0
FI,5,M,2007,1,NA,52.25,0.81000000000000005,nan,nan,NA,0.31896551724137934,0.0080744424203633494,0.0,0,0
FI,5,M,2007,2,NA,73.349999999999994,0.065000000000000002,1.0,0.0,NA,0.78448275862068972,0.0070006507503965511,0.010869565217391304,0,0
FI,5,M,2007,3,NA,81.474999999999994,0.040000000000000008,nan,nan,NA,0.52066115702479332,0.0078636576239476154,0.0,0,0
FI,5,M,2008,1,NA,53.049999999999997,1.4399999999999999,0.0,0.54545454545454541,0.088423659310443783,0.84873949579831942,0.027096058254920303,0.10784313725490197,0,0
FI,5,M,2008,2,NA,70.700000000000003,0.087499999999999994,0.0,0.5,0.12479875953863342,0.90756302521008403,0.085851477416088104,0.1651376146788991,0,0
FI,5,M,2008,3,NA,83.324999999999989,0.037499999999999999,0.13333333333333333,0.10000000000000001,0.20736506257277243,1.0,0.061196163879318866,0.24390243902439024,0,0
FI,5,M,2009,1,NA,50.450000000000003,0.35499999999999998,0.0,0.0,0.00085766847214933657,0.88135593220338981,0.024339614236714338,0.10476190476190476,0,0
FI,5,M,2009,2,NA,69.900000000000006,0.0050000000000000001,0.034482758620689655,0.034482758620689655,0.19965245293323916,1.0,0.050665254466598093,0.2396694214876033,0,0
FI,5,M,2009,3,NA,82.5,0.012500000000000001,0.057142857142857141,0.20000000000000001,0.16808442842005883,1.0,0.054621369412945771,0.2845528455284553,0,0
FI,5,M,2010,1,NA,52.5,1.2949999999999999,0.5,3.0,0.0,0.70588235294117641,0.016392450338414133,0.047058823529411764,2,1
FI,5,M,2010,2,NA,67.700000000000003,0.070000000000000007,0.0,0.125,0.24227151345866188,0.97520661157024802,0.046737310452712441,0.2689075630252101,0,0
FI,5,M,2010,3,NA,82.024999999999991,0.40250000000000002,0.0,0.0,0.0,0.71900826446280997,0.011326430818947188,0.011363636363636364,0,0
FI,5,M,2011,1,NA,49.549999999999997,0.21500000000000002,nan,nan,NA,0.54166666666666663,0.023747767667318644,0.0,0,0
FI,5,M,2011,2,NA,68.400000000000006,0.02,0.0,0.90909090909090906,0.14745448595611499,0.97520661157024802,0.053875057974546219,0.2773109243697479,8,1
FI,5,M,2011,3,NA,82.474999999999994,0.26750000000000002,0.0,1.6666666666666667,1.8530504117592002,0.80327868852459017,0.040314274645425266,0.18181818181818182,7,1
FI,5,M,2012,1,NA,53.799999999999997,0.23499999999999999,nan,nan,NA,0.2711864406779661,0.010658502707146298,0.0,0,0
FI,5,M,2012,2,NA,71.799999999999997,0.052499999999999998,nan,nan,NA,0.51666666666666661,0.011938170965299129,0.0,0,0
FI,5,M,2012,3,NA,83.375,0.12,nan,nan,NA,0.6198347107438017,0.0084867805622569053,0.0,0,0
FI,5,M,2013,1,NA,51.899999999999999,0.93500000000000005,nan,nan,NA,0.23529411764705882,0.0072609024900886473,0.0,0,0
FI,5,M,2013,2,NA,74.125,0.092499999999999999,nan,nan,NA,0.53465346534653457,0.0084360915043796263,0.0,0,0
FI,5,M,2013,3,NA,81.225000000000009,0.4975,nan,nan,NA,0.49586776859504134,0.0092395221518502095,0.0,0,0
FI,4090,M,2005,1,NA,54.149999999999999,0.0,nan,nan,NA,0.51260504201680679,0.0074760855789251339,0.0,0,0
FI,4090,M,2005,2,NA,77.5,0.0,nan,nan,NA,0.65384615384615385,0.0064412668715755714,0.0,0,0
FI,4090,M,2005,3,NA,81.324999999999989,0.19750000000000001,nan,nan,NA,0.71794871794871795,0.0067847906234523702,0.0,0,0
FI,4090,M,2007,1,NA,52.25,0.81000000000000005,nan,nan,NA,0.31896551724137934,0.0080744424203633494,0.0,0,0
FI,4090,M,2007,2,T,73.349999999999994,0.065000000000000002,5.0,0.0,0.0,0.78448275862068972,0.0070006507503965511,0.021739130434782608,0,0
FI,4090,M,2007,3,NA,81.474999999999994,0.040000000000000008,nan,nan,NA,0.52066115702479332,0.0078636576239476154,0.0,0,0
FI,4090,M,2008,1,E,53.049999999999997,1.4399999999999999,0.92307692307692313,0.0,0.019307784009903593,0.84873949579831942,0.027096058254920303,0.12745098039215685,0,0
FI,4090,M,2008,2,E,70.700000000000003,0.087499999999999994,1.0652173913043479,0.0,0.23434059261793644,0.90756302521008403,0.085851477416088104,0.42201834862385323,0,0
FI,4090,M,2008,3,E,83.324999999999989,0.037499999999999999,0.44117647058823528,0.0,0.064758800706867167,1.0,0.061196163879318866,0.2764227642276423,0,0
FI,4090,M,2009,1,E,50.450000000000003,0.35499999999999998,0.0,0.0,0.006143404956185608,0.88135593220338981,0.024339614236714338,0.10476190476190476,0,0
FI,4090,M,2009,2,E,69.900000000000006,0.0050000000000000001,0.24242424242424243,0.0,0.22146094557562573,1.0,0.050665254466598093,0.2727272727272727,0,0
FI,4090,M,2009,3,E,82.5,0.012500000000000001,0.3783783783783784,0.0,0.14336332698212373,1.0,0.054621369412945771,0.3008130081300813,0,0
FI,4090,M,2010,1,E,52.5,1.2949999999999999,0.0,2.0,0.0,0.70588235294117641,0.016392450338414133,0.047058823529411764,1,0
FI,4090,M,2010,2,E,67.700000000000003,0.070000000000000007,0.064516129032258063,0.0,0.21269320482870629,0.97520661157024802,0.046737310452712441,0.2605042016806723,0,0
FI,4090,M,2010,3,NA,82.024999999999991,0.40250000000000002,nan,nan,NA,0.71900826446280997,0.011326430818947188,0.0,0,0
FI,4090,M,2011,1,NA,49.549999999999997,0.21500000000000002,nan,nan,NA,0.54166666666666663,0.023747767667318644,0.0,0,0
FI,4090,M,2011,2,E,68.400000000000006,0.02,0.17142857142857143,1.7142857142857142,0.1648830209608258,0.97520661157024802,0.053875057974546219,0.29411764705882354,11,1
FI,4090,M,2011,3,E,82.474999999999994,0.26750000000000002,0.22222222222222221,2.2777777777777777,1.7327637727855765,0.80327868852459017,0.040314274645425266,0.18181818181818182,8,1
FI,4090,M,2012,1,NA,53.799999999999997,0.23499999999999999,nan,nan,NA,0.2711864406779661,0.010658502707146298,0.0,0,0
FI,4090,M,2012,2,NA,71.799999999999997,0.052499999999999998,nan,nan,NA,0.51666666666666661,0.011938170965299129,0.0,0,0
FI,4090,M,2012,3,NA,83.375,0.12,nan,nan,NA,0.6198347107438017,0.0084867805622569053,0.0,0,0
FI,4090,M,2013,1,NA,51.899999999999999,0.93500000000000005,nan,nan,NA,0.23529411764705882,0.0072609024900886473,0.0,0,0
FI,4090,M,2013,2,NA,74.125,0.092499999999999999,nan,nan,NA,0.53465346534653457,0.0084360915043796263,0.0,0,0
FI,4090,M,2013,3,NA,81.225000000000009,0.4975,nan,nan,NA,0.49586776859504134,0.0092395221518502095,0.0,0,0
FI,4098,M,2005,1,T,54.149999999999999,0.0,0.0,1.0,0.0,0.51260504201680679,0.0074760855789251339,0.06451612903225806,2,1
FI,4098,M,2005,2,NA,77.5,0.0,nan,nan,NA,0.65384615384615385,0.0064412668715755714,0.0,0,0
FI,4098,M,2005,3,T,81.324999999999989,0.19750000000000001,0.0,0.16666666666666666,0.18227447512580736,0.71794871794871795,0.0067847906234523702,0.07058823529411765,0,0
FI,4098,M,2007,1,NA,52.25,0.81000000000000005,nan,nan,NA,0.31896551724137934,0.0080744424203633494,0.0,0,0
FI,4098,M,2007,2,NA,73.349999999999994,0.065000000000000002,nan,nan,NA,0.78448275862068972,0.0070006507503965511,0.0,0,0
FI,4098,M,2007,3,NA,81.474999999999994,0.040000000000000008,nan,nan,NA,0.52066115702479332,0.0078636576239476154,0.0,0,0
FI,4098,M,2008,1,NA,53.049999999999997,1.4399999999999999,nan,nan,NA,0.84873949579831942,0.027096058254920303,0.0,0,0
FI,4098,M,2008,2,E,70.700000000000003,0.087499999999999994,20.5,0.0,0.0,0.90756302521008403,0.085851477416088104,0.01834862385321101,0,0
FI,4098,M,2008,3,NA,83.324999999999989,0.037499999999999999,nan,nan,NA,1.0,0.061196163879318866,0.0,0,0
FI,4098,M,2009,1,NA,50.450000000000003,0.35499999999999998,nan,nan,NA,0.88135593220338981,0.024339614236714338,0.0,0,0
FI,4098,M,2009,2,E,69.900000000000006,0.0050000000000000001,0.66666666666666663,0.0,0.031250000000056843,1.0,0.050665254466598093,0.024793388429752067,0,0
FI,4098,M,2009,3,NA,82.5,0.012500000000000001,nan,nan,NA,1.0,0.054621369412945771,0.0,0,0
FI,4098,M,2010,1,NA,52.5,1.2949999999999999,nan,nan,NA,0.70588235294117641,0.016392450338414133,0.0,0,0
FI,4098,M,2010,2,NA,67.700000000000003,0.070000000000000007,nan,nan,NA,0.97520661157024802,0.046737310452712441,0.0,0,0
FI,4098,M,2010,3,NA,82.024999999999991,0.40250000000000002,nan,nan,NA,0.71900826446280997,0.011326430818947188,0.0,0,0
FI,4098,M,2011,1,NA,49.549999999999997,0.21500000000000002,nan,nan,NA,0.54166666666666663,0.023747767667318644,0.0,0,0
FI,4098,M,2011,2,E,68.400000000000006,0.02,0.66666666666666663,0.66666666666666663,0.014749999999992269,0.97520661157024802,0.053875057974546219,0.025210084033613446,1,0
FI,4098,M,2011,3,NA,82.474999999999994,0.26750000000000002,nan,nan,NA,0.80327868852459017,0.040314274645425266,0.0,0,0
FI,4098,M,2012,1,NA,53.799999999999997,0.23499999999999999,nan,nan,NA,0.2711864406779661,0.010658502707146298,0.0,0,0
FI,4098,M,2012,2,NA,71.799999999999997,0.052499999999999998,nan,nan,NA,0.51666666666666661,0.011938170965299129,0.0,0,0
FI,4098,M,2012,3,NA,83.375,0.12,nan,nan,NA,0.6198347107438017,0.0084867805622569053,0.0,0,0
FI,4098,M,2013,1,NA,51.899999999999999,0.93500000000000005,nan,nan,NA,0.23529411764705882,0.0072609024900886473,0.0,0,0
FI,4098,M,2013,2,NA,74.125,0.092499999999999999,nan,nan,NA,0.53465346534653457,0.0084360915043796263,0.0,0,0
FI,4098,M,2013,3,NA,81.225000000000009,0.4975,nan,nan,NA,0.49586776859504134,0.0092395221518502095,0.0,0,0
FI,2008,M,2005,1,NA,54.149999999999999,0.0,nan,nan,NA,0.51260504201680679,0.0074760855789251339,0.0,0,0
FI,2008,M,2005,2,NA,77.5,0.0,nan,nan,NA,0.65384615384615385,0.0064412668715755714,0.0,0,0
FI,2008,M,2005,3,NA,81.324999999999989,0.19750000000000001,nan,nan,NA,0.71794871794871795,0.0067847906234523702,0.0,0,0
FI,2008,M,2007,1,NA,52.25,0.81000000000000005,nan,nan,NA,0.31896551724137934,0.0080744424203633494,0.0,0,0
FI,2008,M,2007,2,NA,73.349999999999994,0.065000000000000002,nan,nan,NA,0.78448275862068972,0.0070006507503965511,0.0,0,0
FI,2008,M,2007,3,NA,81.474999999999994,0.040000000000000008,nan,nan,NA,0.52066115702479332,0.0078636576239476154,0.0,0,0
FI,2008,M,2008,1,E,53.049999999999997,1.4399999999999999,3.0769230769230771,0.0,0.047599462719320917,0.84873949579831942,0.027096058254920303,0.12745098039215685,0,0
FI,2008,M,2008,2,E,70.700000000000003,0.087499999999999994,2.9375,0.0,0.03923233021531948,0.90756302521008403,0.085851477416088104,0.29357798165137616,0,0
FI,2008,M,2008,3,E,83.324999999999989,0.037499999999999999,3.032258064516129,0.0,0.036404538101383346,1.0,0.061196163879318866,0.25203252032520324,0,0
FI,2008,M,2009,1,E,50.450000000000003,0.35499999999999998,0.0,0.0,0.0010771924524393983,0.88135593220338981,0.024339614236714338,0.10476190476190476,0,0
FI,2008,M,2009,2,E,69.900000000000006,0.0050000000000000001,0.081081081081081086,0.0,0.73276899790530592,1.0,0.050665254466598093,0.30578512396694213,0,0
FI,2008,M,2009,3,E,82.5,0.012500000000000001,0.40540540540540543,0.0,0.16376897828590781,1.0,0.054621369412945771,0.3008130081300813,0,0
FI,2008,M,2010,1,E,52.5,1.2949999999999999,0.0,1.0,2.6542500000000189,0.70588235294117641,0.016392450338414133,0.03529411764705882,2,1
FI,2008,M,2010,2,E,67.700000000000003,0.070000000000000007,0.066666666666666666,0.0,1.9426679228318546,0.97520661157024802,0.046737310452712441,0.25210084033613445,0,0
FI,2008,M,2010,3,NA,82.024999999999991,0.40250000000000002,nan,nan,NA,0.71900826446280997,0.011326430818947188,0.0,0,0
FI,2008,M,2011,1,NA,49.549999999999997,0.21500000000000002,nan,nan,NA,0.54166666666666663,0.023747767667318644,0.0,0,0
FI,2008,M,2011,2,E,68.400000000000006,0.02,0.0,0.52941176470588236,0.15585422525085513,0.97520661157024802,0.053875057974546219,0.2857142857142857,5,1
FI,2008,M,2011,3,E,82.474999999999994,0.26750000000000002,0.0,0.3888888888888889,0.24142388762817535,0.80327868852459017,0.040314274645425266,0.18181818181818182,3,1
FI,2008,M,2012,1,NA,53.799999999999997,0.23499999999999999,nan,nan,NA,0.2711864406779661,0.010658502707146298,0.0,0,0
FI,2008,M,2012,2,NA,71.799999999999997,0.052499999999999998,nan,nan,NA,0.51666666666666661,0.011938170965299129,0.0,0,0
FI,2008,M,2012,3,NA,83.375,0.12,nan,nan,NA,0.6198347107438017,0.0084867805622569053,0.0,0,0
FI,2008,M,2013,1,NA,51.899999999999999,0.93500000000000005,nan,nan,NA,0.23529411764705882,0.0072609024900886473,0.0,0,0
FI,2008,M,2013,2,NA,74.125,0.092499999999999999,nan,nan,NA,0.53465346534653457,0.0084360915043796263,0.0,0,0
FI,2008,M,2013,3,NA,81.225000000000009,0.4975,nan,nan,NA,0.49586776859504134,0.0092395221518502095,0.0,0,0
FI,4148,M,2005,1,NA,54.149999999999999,0.0,nan,nan,NA,0.51260504201680679,0.0074760855789251339,0.0,0,0
FI,4148,M,2005,2,NA,77.5,0.0,nan,nan,NA,0.65384615384615385,0.0064412668715755714,0.0,0,0
FI,4148,M,2005,3,NA,81.324999999999989,0.19750000000000001,nan,nan,NA,0.71794871794871795,0.0067847906234523702,0.0,0,0
FI,4148,M,2007,1,NA,52.25,0.81000000000000005,nan,nan,NA,0.31896551724137934,0.0080744424203633494,0.0,0,0
FI,4148,M,2007,2,T,73.349999999999994,0.065000000000000002,0.0,0.0,0.0,0.78448275862068972,0.0070006507503965511,0.010869565217391304,0,0
FI,4148,M,2007,3,T,81.474999999999994,0.040000000000000008,0.0,0.0,0.0,0.52066115702479332,0.0078636576239476154,0.015625,0,0
FI,4148,M,2008,1,E,53.049999999999997,1.4399999999999999,0.0,0.0,0.0082598690363732581,0.84873949579831942,0.027096058254920303,0.12745098039215685,0,0
FI,4148,M,2008,2,T,70.700000000000003,0.087499999999999994,1.3793103448275863,0.0,0.24721026185000053,0.90756302521008403,0.085851477416088104,0.26605504587155965,0,0
FI,4148,M,2008,3,E,83.324999999999989,0.037499999999999999,0.26470588235294118,0.0,0.084241801831845056,1.0,0.061196163879318866,0.2764227642276423,0,0
FI,4148,M,2009,1,E,50.450000000000003,0.35499999999999998,0.90909090909090906,0.0,0.0027603169691536502,0.88135593220338981,0.024339614236714338,0.10476190476190476,0,0
FI,4148,M,2009,2,E,69.900000000000006,0.0050000000000000001,0.125,0.0,0.095394991842461085,1.0,0.050665254466598093,0.19834710743801653,0,0
FI,4148,M,2009,3,E,82.5,0.012500000000000001,0.30555555555555558,0.0,0.14318293434342341,1.0,0.054621369412945771,0.2926829268292683,0,0
FI,4148,M,2010,1,E,52.5,1.2949999999999999,0.5,3.0,0.0,0.70588235294117641,0.016392450338414133,0.047058823529411764,1,0
FI,4148,M,2010,2,E,67.700000000000003,0.070000000000000007,0.15625,0.0,0.1694906588340486,0.97520661157024802,0.046737310452712441,0.2689075630252101,0,0
FI,4148,M,2010,3,NA,82.024999999999991,0.40250000000000002,nan,nan,NA,0.71900826446280997,0.011326430818947188,0.0,0,0
FI,4148,M,2011,1,NA,49.549999999999997,0.21500000000000002,nan,nan,NA,0.54166666666666663,0.023747767667318644,0.0,0,0
FI,4148,M,2011,2,E,68.400000000000006,0.02,0.14285714285714285,1.7714285714285714,2.7289396410808662,0.97520661157024802,0.053875057974546219,0.29411764705882354,9,1
FI,4148,M,2011,3,E,82.474999999999994,0.26750000000000002,0.31578947368421051,1.8947368421052631,0.11500036014561144,0.80327868852459017,0.040314274645425266,0.1919191919191919,7,1
FI,4148,M,2012,1,E,53.799999999999997,0.23499999999999999,0.0,1.6666666666666667,2.2737367544323206e-13,0.2711864406779661,0.010658502707146298,0.18181818181818182,2,1
FI,4148,M,2012,2,NA,71.799999999999997,0.052499999999999998,nan,nan,NA,0.51666666666666661,0.011938170965299129,0.0,0,0
FI,4148,M,2012,3,E,83.375,0.12,0.54545454545454541,1.4545454545454546,0.1346079106473656,0.6198347107438017,0.0084867805622569053,0.14473684210526316,5,1
FI,4148,M,2013,1,E,51.899999999999999,0.93500000000000005,0.66666666666666663,2.6666666666666665,0.0,0.23529411764705882,0.0072609024900886473,0.14285714285714285,2,1
FI,4148,M,2013,2,E,74.125,0.092499999999999999,0.33333333333333331,1.5,0.030270607554696665,0.53465346534653457,0.0084360915043796263,0.10909090909090909,1,0
FI,4148,M,2013,3,E,81.225000000000009,0.4975,0.23076923076923078,1.9230769230769231,0.15120301829456165,0.49586776859504134,0.0092395221518502095,0.21311475409836064,4,1
FI,4141,M,2005,1,T,54.149999999999999,0.0,0.125,1.0,0.041553489043284694,0.51260504201680679,0.0074760855789251339,0.12903225806451613,2,1
FI,4141,M,2005,2,NA,77.5,0.0,nan,nan,NA,0.65384615384615385,0.0064412668715755714,0.0,0,0
FI,4141,M,2005,3,T,81.324999999999989,0.19750000000000001,0.33333333333333331,0.33333333333333331,0.0017499999999870397,0.71794871794871795,0.0067847906234523702,0.03529411764705882,0,0
FI,4141,M,2007,1,NA,52.25,0.81000000000000005,nan,nan,NA,0.31896551724137934,0.0080744424203633494,0.0,0,0
FI,4141,M,2007,2,NA,73.349999999999994,0.065000000000000002,nan,nan,NA,0.78448275862068972,0.0070006507503965511,0.0,0,0
FI,4141,M,2007,3,NA,81.474999999999994,0.040000000000000008,nan,nan,NA,0.52066115702479332,0.0078636576239476154,0.0,0,0
FI,4141,M,2008,1,E,53.049999999999997,1.4399999999999999,0.0,0.0,0.00102231628197993,0.84873949579831942,0.027096058254920303,0.11764705882352941,0,0
FI,4141,M,2008,2,E,70.700000000000003,0.087499999999999994,1.3999999999999999,0.0,0.10852860155220881,0.90756302521008403,0.085851477416088104,0.22935779816513763,0,0
